id,company,title,publish_date,type,open_source,summary,details,url,tags,created_at
rss_,Microsoft Research,GigaPath-Flash and GigaTIME-Flash: Toward population-scale discovery with efficient pathology foundation models,2026-08-31,其他,否,"<p>What if pathology foundation models could do more with less? GigaPath-Flash and GigaTIME-Flash cut computational demands while maintaining strong performance, opening the door to larger studies and",,https://www.microsoft.com/en-us/research/blog/gigapath-flash-and-gigatime-flash-toward-population-scale-discovery-with-efficient-pathology-foundation-models/,,2026-09-01 07:00:42
rss_https://openai.com/index/chatgpt-connects-health-records-and-healthcare-sources,OpenAI,Healthcare organizations can now connect EHR and additional industry data to ChatGPT,2026-09-01,其他,否,"ChatGPT can now connect to trusted healthcare data, helping clinicians securely access patient context, medical research, and more.",,https://openai.com/index/chatgpt-connects-health-records-and-healthcare-sources,,2026-09-02 06:39:44
rss_https://deepmind.google/blog/introducing-agentic-video-in-gemini/,Google DeepMind,Introducing agentic video understanding with Gemini,2026-09-01,其他,否,,,https://deepmind.google/blog/introducing-agentic-video-in-gemini/,,2026-09-02 06:39:44
rss_https://simonwillison.net/2026/Sep/1/claude-fable-5-1/,Simon Willison,Claude Fable 5.1 made me a really nice animated pelican,2026-09-01,其他,否,"<p>Today is <a href=""https://www.anthropic.com/claude-fable-and-mythos-5-1"">Claude Fable (and Mythos) 5.1 day</a>. Anthropic say that Fable 5.1 ""sets a new standard for coding, knowledge work, and lon",,https://simonwillison.net/2026/Sep/1/claude-fable-5-1/,,2026-09-02 06:39:47
rss_https://simonwillison.net/2026/Sep/1/datasette-mcp/,Simon Willison,datasette-mcp 0.2,2026-09-01,其他,否,"<p><strong>Release:</strong> <a href=""https://github.com/datasette/datasette-mcp/releases/tag/0.2"">datasette-mcp 0.2</a></p>
        <blockquote>
<ul>
<li><code>""rows""</code> from <code>execute_sql</c",,https://simonwillison.net/2026/Sep/1/datasette-mcp/,,2026-09-02 06:39:47
rss_https://openai.com/index/atv-big-air-tour,OpenAI,ATV Big Air Tour turned 3 days of work into 3 hours with ChatGPT,2026-09-02,其他,否,"ATV Big Air Tour uses ChatGPT Work to speed up marketing, merchandising, and more. It even turned merchandise photos into an inventory website in 15 minutes.",,https://openai.com/index/atv-big-air-tour,,2026-09-03 06:42:29
rss_https://deepmind.google/blog/introducing-gemini-3-8-flash-and-38-flash-cyber/,Google DeepMind,Introducing Gemini 3.8 Flash and 3.8 Flash Cyber,2026-09-02,其他,否,,,https://deepmind.google/blog/introducing-gemini-3-8-flash-and-38-flash-cyber/,,2026-09-03 06:42:29
rss_https://huggingface.co/blog/ibm-research/real-time-intelligence,Hugging Face,Real-Time Intelligence with IBM Time Series Models on Confluent,2026-09-02,其他,否,,,https://huggingface.co/blog/ibm-research/real-time-intelligence,,2026-09-03 06:42:31
rss_https://simonwillison.net/2026/Sep/2/llm-gemini/,Simon Willison,llm-gemini 0.34,2026-09-02,其他,否,"<p><strong>Release:</strong> <a href=""https://github.com/simonw/llm-gemini/releases/tag/0.34"">llm-gemini 0.34</a></p>
        <blockquote>
<ul>
<li>New model <code>gemini-3.8-flash</code> for <a href=",,https://simonwillison.net/2026/Sep/2/llm-gemini/,,2026-09-03 06:42:32
rss_https://simonwillison.net/2026/Sep/2/claudes-new-system-prompt/,Simon Willison,Claude's new system prompt really doesn't want to reproduce song lyrics,2026-09-02,其他,否,"<p>Anthropic <a href=""https://platform.claude.com/docs/en/release-notes/system-prompts/overview"">publish the system prompts</a> for their Claude consumer applications (<a href=""https://claude.ai/"">Cla",,https://simonwillison.net/2026/Sep/2/claudes-new-system-prompt/,,2026-09-03 06:42:32
rss_https://openai.com/index/legora-financial-statement-review-with-astra,OpenAI,Legora reviewed 41 documents in minutes with GPT-6 Astra,2026-09-03,其他,否,"Legora used GPT-6 Astra to review 41 documents in minutes, find all four planted errors, and improve performance by nearly 40% in this financial-review workflow.",,https://openai.com/index/legora-financial-statement-review-with-astra,,2026-09-04 06:46:24
rss_https://openai.com/index/playco-game-prototyping-with-astra,OpenAI,Playco cut manual fixes 50% prototyping games with GPT-6 Astra,2026-09-03,其他,否,"Using GPT-6 Astra, Playco built three themed game prototypes from one grey box foundation and reported 50% fewer manual fixes than with the previous model.",,https://openai.com/index/playco-game-prototyping-with-astra,,2026-09-04 06:46:24
rss_https://openai.com/index/safety-overview-gpt-6-astra,OpenAI,Safety overview: GPT-6 Astra,2026-09-03,其他,否,GPT-6 Astra is our most capable broadly deployed model and our first to reach the Critical level of cybersecurity capability under our Preparedness Framework.,,https://openai.com/index/safety-overview-gpt-6-astra,,2026-09-04 06:46:24
rss_https://deepmind.google/blog/introducing-weathernext-3-our-most-advanced-and-accurate-global-weather-ai-model/,Google DeepMind,"Introducing WeatherNext 3, our most advanced and accurate global weather AI model",2026-09-03,其他,否,,,https://deepmind.google/blog/introducing-weathernext-3-our-most-advanced-and-accurate-global-weather-ai-model/,,2026-09-04 06:46:24
rss_https://huggingface.co/blog/Hcompany/neomme,Hugging Face,NeoMME: an efficient Multimodal-native and Multilingual Encoder,2026-09-03,其他,否,,,https://huggingface.co/blog/Hcompany/neomme,,2026-09-04 06:46:25
rss_https://huggingface.co/blog/grpo-with-trl-ifstruct,Hugging Face,Fine-tuning a 350M Model for Better Structured Outputs in 100 GRPO Steps,2026-09-03,其他,否,,,https://huggingface.co/blog/grpo-with-trl-ifstruct,,2026-09-04 06:46:25
rss_https://huggingface.co/blog/funes,Hugging Face,Give Your Coding Agents a Memory You Own,2026-09-03,其他,否,,,https://huggingface.co/blog/funes,,2026-09-04 06:46:25
rss_https://huggingface.co/blog/train-to-paint-with-code,Hugging Face,Training a coding model to paint watercolours with TRL and OpenEnv,2026-09-03,其他,否,,,https://huggingface.co/blog/train-to-paint-with-code,,2026-09-04 06:46:25
rss_https://simonwillison.net/2026/Sep/3/gpt6-astra/,Simon Willison,GPT‑6 Astra,2026-09-03,其他,否,"<p><strong><a href=""https://openai.com/index/gpt-6-astra/"">GPT‑6 Astra</a></strong></p>
GPT-6 Astra is ""rolling out today to a limited set of organizations and over the coming days will become availab",,https://simonwillison.net/2026/Sep/3/gpt6-astra/,,2026-09-04 06:46:27
